draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
10426,14050,455024.1118380804,1847304.7632018332,230913.09540022915,444836.40061747114,230913.09540022915,0.9424121277044137,217615.30155094224,3022.4347437630868
10427,5143,411852.21830024355,2389554.805384265,298694.3506730331,424783.95952740835,298694.3506730331,0.9334444034259756,278814.5699706985,3872.424582926368
10428,10748,496133.0146477927,2354629.8917859322,294328.73647324153,445513.6817957561,294328.73647324153,0.9427150170553189,277468.11982424237,3853.723886447811
10429,1825,365238.3654343816,2070871.0081892877,258858.87602366097,461187.02867610764,258858.87602366097,0.9492184033154702,245713.60898321672,3412.6890136557877
10430,1909,475553.88458487287,2309337.9537339048,288667.2442167381,441294.80390684074,288667.2442167381,0.9408282775056418,271586.3061487341,3772.0320298435295
10431,5062,438192.2323768033,2735464.173443001,341933.02168037515,404767.12668902037,341933.02168037515,0.9244926036417985,316114.5494843976,4390.479853949966
10432,13274,368366.3423414325,2063951.7507502888,257993.9688437861,480737.92035079026,257993.9688437861,0.9560069118019372,246644.01741787317,3425.6113530260163
10433,6218,370057.4263968208,2304731.836151934,288091.4795189918,415327.0554757459,288091.4795189918,0.9292151473627336,267698.9665951879,3718.0412027109433
10434,5202,457855.8123869528,1864574.5653363157,233071.82066703946,503077.29602214805,233071.82066703946,0.9637454985363691,224621.91800353516,3119.7488611602107
10435,390,349774.6824118874,2108592.0028046756,263574.00035058445,455108.89112749835,263574.00035058445,0.9468949409999565,249576.88751108918,3466.3456598762386
10436,6795,452082.14997851267,2447593.488491885,305949.1860614856,496765.3822159915,305949.1860614856,0.9615589874553174,294188.18956206064,4085.947077250842
10437,19391,453234.5916141332,1880453.1723680743,235056.6465460093,479289.60052565613,235056.6465460093,0.955505199097389,224597.84785710918,3119.414553570961
10438,19952,459936.37656506745,2138786.1822865778,267348.2727858222,444138.42362434056,267348.2727858222,0.9420999829037395,251868.8032208674,3498.1778225120474
10439,17766,449784.140216746,2542513.1783297234,317814.1472912154,355420.7231928489,317814.1472912154,0.902424221109284,286803.1843267863,3983.3775600942545
10440,19738,418358.2358513193,1905855.0065415609,238231.8758176951,519954.5082289323,238231.8758176951,0.9695919363428236,230987.7057726621,3208.1625801758623
10441,15349,488598.18307734345,2079518.580334907,259939.82254186337,458594.95974332327,259939.82254186337,0.9482599598335417,246490.52568268531,3423.4795233706295
10442,16341,523269.37255559355,2180100.845254991,272512.6056568739,489230.7121614823,272512.6056568739,0.9589489011847819,261325.663753661,3629.523107689736
10443,2521,366612.1025146351,2343188.9690309297,292898.6211288662,397329.85199886095,292898.6211288662,0.9211665532868915,269808.41328776075,3747.3390734411214
10444,15059,389606.5654254562,2221205.252196913,277650.65652461414,534509.1889320945,277650.65652461414,0.9746338256359874,270607.7215589282,3758.440577207336
10445,13825,561401.1918342074,2298843.7607802344,287355.4700975293,455533.8544528463,287355.4700975293,0.9470662242918719,272144.660094883,3779.7869457622637
10446,18101,555004.4501806179,2129269.1564045763,266158.64455057203,451989.08004347153,266158.64455057203,0.9455935512310129,251677.89789140827,3495.5263596028926
10447,3196,453943.48494347726,2420375.4957865714,302546.9369733214,507929.93538041675,302546.9369733214,0.9654265021202352,292086.831089345,4056.761542907569
10448,1642,466378.62401141773,2411301.3508884623,301412.6688610578,405508.21226287546,301412.6688610578,0.9248240271858554,278753.67826092016,3871.5788647350023
10449,18681,542027.250286854,2376001.152580435,297000.14407255437,511903.1341449572,297000.14407255437,0.9668028585459859,287140.5882779152,3988.0637260821554
10450,1346,480594.05452786206,2167171.293224186,270896.4116530233,458845.2126236132,270896.4116530233,0.9483545338895242,256905.84020554755,3568.136669521494
10451,13526,349853.3772818499,2112218.9274758287,264027.3659344786,472451.1526549419,264027.3659344786,0.9531362912659913,251654.06435951765,3495.195338326634
10452,11262,311752.51485775353,2036472.5878548543,254559.0734818568,483080.97045692574,254559.0734818568,0.9568185681676386,243566.8482029909,3382.8728917082067
10453,17410,454813.6578539297,1888388.0455220444,236048.50569025555,468777.1299305482,236048.50569025555,0.9518635724606288,224685.97390031972,3120.6385263933294
10454,4777,360384.42651692964,2685420.449251089,335677.5561563861,457640.1208743586,335677.5561563861,0.9478949949950867,318187.0754128205,4419.264936289173
10455,10600,390966.08770926687,2480285.3265042286,310035.6658130286,479241.96495848056,310035.6658130286,0.9554886976528698,296235.5745536311,4114.382979911543
10456,19174,394782.73021657084,2026865.211887727,253358.15148596588,412350.77527212165,253358.15148596588,0.9278841143916554,235087.00401546233,3265.0972779925323
10457,9589,319052.1504666224,2273410.070008533,284176.25875106663,469792.9493852512,284176.25875106663,0.9522154626420013,270597.02769852,3758.292051368333
10458,7165,456458.00498425955,2402859.3808725136,300357.4226090642,404602.6325438663,300357.4226090642,0.9244190396237054,277656.1201521226,3856.3350021128135
10459,1226,532953.9469393789,2205268.7908322006,275658.59885402507,481899.63713825773,275658.59885402507,0.9564093423019171,263642.45922984614,3661.700822636752
10460,4101,448125.03979858477,2290429.8272498897,286303.7284062362,448832.16814490646,286303.7284062362,0.94419908926714,270327.71961495484,3754.5516613188174
10461,4257,426398.14969390514,2352085.135937615,294010.64199220185,471743.6496596966,294010.64199220185,0.9528912050391369,280160.1549422795,3891.1132630872153
10462,11606,352550.4300648118,2459863.3243660554,307482.9155457569,503253.42803696945,307482.9155457569,0.9638065124560712,296354.0364719807,4116.028284333065
10463,5535,472778.69229053985,1955071.8344838,244383.979310475,439059.9076944025,244383.979310475,0.9398288015349081,229679.1023896955,3189.9875331902153
10464,8039,380698.96902763273,2085292.851782325,260661.60647279062,504753.5698160534,260661.60647279062,0.9643261768120572,251362.81041159516,3491.150144605488
10465,1498,345063.46716391144,2551590.128168845,318948.76602110564,458067.06488064944,318948.76602110564,0.9480589959119856,302382.2468613362,4199.7534286296695
10466,3737,458247.9004011306,1949690.3646347467,243711.29557934334,431903.6583040253,243711.29557934334,0.9366284295147431,228266.9280334837,3170.3740004650517
10467,4756,257934.10263864367,2861745.3301931135,357718.1662741392,417437.96764325094,257934.10263864367,0.9301591759829481,239919.77236826194,3332.2190606703048
10468,17974,433124.866794069,2630820.5721542696,328852.5715192837,411447.14583248016,328852.5715192837,0.9274799990209537,305004.18271074333,4236.16920431588
10469,6545,400990.50223343854,2714820.053583883,339352.5066979854,449863.0513182237,339352.5066979854,0.9446601142376196,320572.77774414147,4452.399690890854
10470,16086,363473.11006140325,1847889.4401594424,230986.1800199303,421911.97870122315,230986.1800199303,0.9321600145544904,215316.08092926437,2990.501124017561
10471,16157,421802.5036084297,2208000.331470861,276000.04143385764,434182.5704090716,276000.04143385764,0.9376475899910692,258790.77368789187,3594.3163012207206
10472,16583,533019.7016873988,1759231.2936606181,219903.91170757727,466876.1779822613,219903.91170757727,0.9512050633891928,209173.7142753375,2905.190476046354
10473,11684,428484.89323337295,2264887.66646251,283110.95830781374,367713.5270861574,283110.95830781374,0.9079217301371864,257042.59108762708,3570.035987328154
10474,15887,401527.78269589954,2183754.118833446,272969.26485418074,461196.45062817226,272969.26485418074,0.9492218033374751,259108.3778405903,3598.727470008199
10475,13486,419048.15487498825,2034807.9709539474,254350.99636924342,462836.13144580467,254350.99636924342,0.9498045379833343,241583.73059209,3355.3295915568056
10476,6877,374052.63064927014,2577624.9019698133,322203.11274622666,462096.89645559195,322203.11274622666,0.9495440095011719,305946.0355508102,4249.250493761253
10477,14220,456362.6745920632,2445340.455732635,305667.5569665794,394980.6342290579,305667.5569665794,0.9201159511614455,281249.5949174995,3906.24437385416
10478,4341,389586.683534632,2754631.939439842,344328.99242998025,459950.61367946723,344328.99242998025,0.9487670134892335,326687.98980554927,4537.33319174374
10479,15635,446210.1441746332,1987855.8691812824,248481.9836476603,538033.7177422438,248481.9836476603,0.9758547582303713,242482.3260770906,3367.8100844040364
10480,12125,547300.5542542567,2361365.1689387574,295170.6461173447,417331.3325549315,295170.6461173447,0.9301114873216942,274541.6086739089,3813.077898248735
10481,7643,371836.9438222086,2069636.188060183,258704.52350752288,374138.123475376,258704.52350752288,0.9107948969880448,235626.75983837552,3272.5938866441047
10482,5494,342048.3541985584,2457396.5849287924,307174.57311609905,414720.68781889306,307174.57311609905,0.9289439715027175,285347.9678951209,3963.166220765568
10483,12632,417750.68298191775,2392132.0721613327,299016.5090201666,467223.2607373442,299016.5090201666,0.9513252963824397,284461.9690668524,3950.8606814840614
10484,9777,497071.2199522377,2175602.7916587065,271950.3489573383,451504.3856751378,271950.3489573383,0.9453841689551941,257097.5546461083,3570.7993700848374
10485,2415,480490.39130905876,2143570.9141714126,267946.3642714266,540422.2218525668,267946.3642714266,0.9766821603250045,261698.43390784753,3634.700470942327
10486,2425,473072.93531469704,2349489.8835407174,293686.2354425897,399615.6374413919,293686.2354425897,0.9221887876131872,270834.15340148285,3761.585463909484
10487,960,435104.7802899812,2159395.4011615715,269924.42514519644,498101.14005235845,269924.42514519644,0.9620217075431566,259673.15638578683,3606.5716164692617
10488,955,439741.99107044184,2284470.0927413167,285558.7615926646,454527.9212959813,285558.7615926646,0.9466585087372789,270326.631406176,3754.536547308
10489,17151,541312.962614899,1969804.760666347,246225.5950832934,479383.1076260977,246225.5950832934,0.9555375909071556,235277.81194557095,3267.7473881329297
10490,13407,386489.93621711,1883070.1488242971,235383.76860303714,508098.78414540854,235383.76860303714,0.9654849930481874,227259.49619335946,3156.381891574437
10491,15504,377864.89023347053,2384092.083322763,298011.5104153454,454423.42801664094,298011.5104153454,0.9466157031222522,282102.37547034654,3918.0885481992573
10492,8282,372974.1082888656,2321971.1754676183,290246.3969334523,435415.9632225361,290246.3969334523,0.9381991800258425,272308.93160842016,3782.068494561391
10493,207,376478.01283063233,2243334.197075664,280416.774634458,535147.5293379015,280416.774634458,0.9748549532390638,273365.68172372365,3796.745579496162
10494,18070,419185.126305399,1903501.3697115765,237937.67121394706,468000.793663106,237937.67121394706,0.9515946416888351,226420.21298311182,3144.7251803209974
10495,10815,422050.5163386686,1815641.5179553565,226955.18974441956,402567.755730744,226955.18974441956,0.9235090150477095,209595.16374083495,2911.0439408449297
10496,4880,412741.9479858958,2244669.5223486293,280583.69029357866,508702.2798625801,280583.69029357866,0.9656940500970457,270958.0002707811,3763.3055593164045
10497,5796,384498.3457118947,2368975.731155584,296121.966394448,383948.82666153455,296121.966394448,0.9151823768343097,271005.6050377205,3763.9667366350072
10498,18268,562098.1802417603,2610337.370806146,326292.17135076824,436061.9611395588,326292.17135076824,0.9384880790769997,306221.31310884573,4253.073793178413
10499,153,344283.523581764,2326446.410528833,290805.80131610413,461848.4681029751,290805.80131610413,0.9494556516976731,276107.21160604566,3834.822383417301
10500,2450,340680.73432330095,2124610.4304623622,265576.3038077953,499150.3489484491,265576.3038077953,0.9623851641663131,255586.69473874773,3549.8152047048297
10501,10098,371811.20059428527,2315908.1558828847,289488.5194853606,446601.9235340435,289488.5194853606,0.9432016935558716,273046.06184357405,3792.306414494084
10502,347,480163.8637198254,1944106.6224696229,243013.32780870286,440122.03489796835,243013.32780870286,0.9403037992604931,228506.35540945895,3173.69938068693
10503,2783,403401.54966598883,2583384.4311756543,322923.0538969568,482766.6191467912,322923.0538969568,0.9567096736795228,308943.6095173525,4290.883465518785
10504,19853,526851.5601888146,2189536.045446459,273692.0056808074,440993.2262357362,273692.0056808074,0.9406934078710247,257460.2655309346,3575.83702126298
10505,3762,401973.2355484768,2109885.053635661,263735.6317044576,430772.4755808913,263735.6317044576,0.9361225492219629,246888.8718718416,3429.0121093311336
10506,543,413867.71459375694,2394894.905186908,299361.8631483635,399708.0464713378,299361.8631483635,0.9222301141877259,276080.52523476566,3834.451739371745
10507,5786,402666.6782149163,2416588.4619836607,302073.5577479576,439648.2538081514,302073.5577479576,0.9400919179158361,283976.91025493754,3944.123753540799
10508,12105,438521.874324774,2249570.846313993,281196.3557892491,503440.8361084124,281196.3557892491,0.9638714325163688,271037.13427296607,3764.404642680084
10509,11965,368293.82528556616,2096124.74730516,262015.593413145,416477.6675510486,262015.593413145,0.9297297167259554,243603.6834417864,3383.384492247033
10510,4604,347354.61004969955,2480465.3639959972,310058.17049949965,418941.7223309035,310058.17049949965,0.930831675523563,288611.96635581984,4008.49953271972
10511,13225,457721.1405307034,2251794.3455387107,281474.29319233884,456440.28335351736,281474.29319233884,0.947426953140656,266676.33198663726,3703.8379442588507
10512,11774,430700.264933911,2484245.6256912556,310530.70321140694,454330.75952024106,310530.70321140694,0.9465776693835706,293941.42931789486,4082.5198516374285
10513,3869,400159.1939173877,2449899.647802874,306237.45597535925,424197.45174080593,306237.45597535925,0.9331821091699404,285775.3150739225,3969.101598248924
10514,3562,367624.1900859523,2311336.897404972,288917.1121756215,466067.1652673974,288917.1121756215,0.9509248131639702,274738.45091547666,3815.8118182705093
10515,11020,422264.36833274266,2203944.9661881966,275493.12077352457,437365.3121222067,275493.12077352457,0.9390709553561482,258707.58811884042,3593.160946095006
10516,19913,460501.16965669504,2699702.17200632,337462.77150079,425999.3128942421,337462.77150079,0.9339879259749604,315186.15404778486,4377.585472885901
10517,13580,300290.9429954976,2245680.4510973487,280710.0563871686,458657.79279188445,280710.0563871686,0.9482837471254038,266192.7841266076,3697.1220017584387
10518,285,390667.6890740933,2244345.2413273198,280543.15516591497,484794.751454546,280543.15516591497,0.9574122393198233,268595.45041324734,3730.4923668506576
10519,15144,507860.5066347658,2724888.3487039753,340611.0435879969,399862.70531601494,340611.0435879969,0.9222992797257299,314145.32016783877,4363.129446775539
10520,13013,405863.4470866247,2409414.5898811934,301176.82373514917,452320.0321019972,301176.82373514917,0.9457353777101384,284833.5771527011,3956.0219048986264
10521,750,445628.31314014265,2158911.711763404,269863.9639704255,446629.47198443237,269863.9639704255,0.9432140135974204,254539.47258185467,3535.2704525257595
10522,7093,491676.8304874935,2277278.680368245,284659.83504603064,369866.84592282,284659.83504603064,0.9088847235963881,258722.97549480497,3593.374659650069
10523,19751,407995.2864697595,2595791.917325348,324473.9896656685,402823.94424447353,324473.9896656685,0.9236235860340604,299691.8299097834,4162.38652652477
10524,2006,453880.87831360026,2003045.1630807573,250380.64538509466,433250.01459504664,250380.64538509466,0.9372305383524748,234664.38706731235,3259.227598157116
10525,1,440014.01218681684,2205957.7769707777,275744.7221213472,433026.27954731905,275744.7221213472,0.9371304809973412,258408.7840740563,3589.010889917449
10526,15008,373854.78258096613,2343878.938210016,292984.867276252,492917.5271933472,292984.867276252,0.9602260513754417,281331.7022174333,3907.3847530199073
10527,7125,407733.9581689091,2346517.175946638,293314.64699332975,434566.00276432413,293314.64699332975,0.9378190661532928,275076.0683323672,3820.500949060656
10528,6188,596678.1324512245,2340068.1265532267,292508.51581915334,460891.51930349914,292508.51581915334,0.949111462344266,277623.1851972675,3855.877572184271
10529,4992,388613.66580684844,2138834.8089620955,267354.35112026194,368836.24790100555,267354.35112026194,0.9084238261495372,242871.06258239516,3373.209202533266
10530,18067,404626.7851229025,1999631.9191216226,249953.98989020282,485329.07366381265,249953.98989020282,0.9575973339626358,239355.27433218184,3324.378810169192
10531,6584,471556.53535944293,2678260.458752705,334782.5573440881,477531.1846217471,334782.5573440881,0.9548960659601075,319682.5469599338,4440.035374443525
10532,16217,365416.44690665667,2469266.1689917636,308658.27112397045,376295.69374867354,308658.27112397045,0.9117597917475101,281422.2010011378,3908.641680571358
10533,8639,374473.22795342666,2479511.5246995953,309938.9405874494,383250.81952127174,309938.9405874494,0.9148702185514281,283553.90631283796,3938.2486987894163
10534,16183,466728.5705502717,2210808.2883843556,276351.03604804445,425468.8640735996,276351.03604804445,0.933750702050652,258042.97392228656,3583.9301933650913
10535,12852,415885.14913494454,2179137.1900624726,272392.1487578091,419425.2848203411,272392.1487578091,0.9310479312431134,253610.14658782454,3522.3631470531186
10536,6335,330603.5071949027,2525919.4505471396,315739.93131839245,400650.00997263845,315739.93131839245,0.9226513730719724,291317.88116456504,4046.081682841181
10537,12754,362494.54921688855,2326606.5302825663,290825.8162853208,405108.0173140452,290825.8162853208,0.9246450545638881,268910.65276772773,3734.870177329552
10538,6095,310167.9012966262,2412129.4909164784,301516.1863645598,455568.3231847047,301516.1863645598,0.9470800561041544,285559.96669845795,3966.110648589694
10539,4522,513234.95567710255,2153424.5324751656,269178.0665593957,480268.85492193175,269178.0665593957,0.9558444227709658,257292.3536530702,3573.504911848197
10540,14624,323789.72270157654,1633905.4525685553,204238.1815710694,459737.98916149104,204238.1815710694,0.9486883341251041,193758.38023939836,2691.0886144360884
10541,1937,403437.7419638714,2009153.0901232539,251144.13626540673,493528.1656771342,251144.13626540673,0.9604375827512368,241208.26715689446,3350.114821623534
10542,1531,355984.80015633645,1924871.286456354,240608.91080704425,428511.6049791204,240608.91080704425,0.9351114571511848,224996.14918833462,3124.9465165046477
10543,19048,480804.93986619153,2071897.5428143651,258987.19285179564,407862.9343676026,258987.19285179564,0.9258770909247136,239790.30870437832,3330.4209542274766
10544,18690,302201.5281981221,2220700.104712548,277587.5130890685,398464.72627143585,277587.5130890685,0.9216740844907702,255845.2169924369,3553.4057915616236
10545,3966,412382.0960271253,2156879.8891533515,269609.98614416894,454597.2972455824,269609.98614416894,0.9466868810420063,255236.23688060182,3544.947734452803
10546,8419,327127.63457961945,1888367.600754562,236045.95009432026,508595.06704264,236045.95009432026,0.9656569104867738,227939.4029009965,3165.8250402916183
10547,19332,384876.1103438267,2203537.393825129,275442.17422814114,444766.1696755216,275442.17422814114,0.9423807194723491,259571.39432214378,3605.158254474219
10548,3968,393477.7909463319,2318035.7631406575,289754.4703925822,408296.12916717154,289754.4703925822,0.9260708215285808,268333.1604380374,3726.8494505282974
10549,7244,456822.8841228665,2531710.0770178395,316463.75962722994,490180.45885442523,316463.75962722994,0.9592779030900814,303576.6917392127,4216.342940822399
10550,6724,318930.1749691256,2290111.4187357356,286263.92734196695,447183.99075416307,286263.92734196695,0.9434620019302039,270079.1379704546,3751.0991384785357
10551,3551,498687.17039282643,2330146.741477176,291268.342684647,482229.9034100857,291268.342684647,0.9565237498944836,278605.08737027005,3869.515102364862
10552,12077,369716.6518109085,2307975.6924905153,288496.9615613144,442031.8677846497,288496.9615613144,0.9411579024925499,271521.1952185205,3771.12771136834
10553,15016,429510.18892823445,2095176.8494741179,261897.10618426473,479304.0282393328,261897.10618426473,0.955510197004014,250245.35552490797,3475.629937845944
10554,476,472576.7564492049,2286107.189846674,285763.39873083425,384605.2071530809,285763.39873083425,0.9154759191139502,261609.5101022367,3633.465418086621
10555,1711,496117.1190891189,2589639.1899249884,323704.89874062355,448734.9960158971,323704.89874062355,0.9441556325699434,305627.8034364429,4244.830603283929
10556,9836,369526.79375537374,2157093.7748466823,269636.7218558353,436430.03866209846,269636.7218558353,0.9386526883492774,253095.23384766615,3515.2115812175853
10557,15335,434197.15841815766,2279361.1723039476,284920.14653799345,432998.28818428074,284920.14653799345,0.9371179628792339,267003.7873069372,3708.3859348185724
10558,5022,477641.28520915686,2302164.3598393984,287770.5449799248,452077.55711961584,287770.5449799248,0.945631557458272,272124.908639982,3779.51261999975
10559,10134,397597.51289825945,2502889.3969704574,312861.1746213072,470826.3281260135,312861.1746213072,0.9525734355384936,298023.24395562714,4139.211721605932
10560,3504,405899.35741088534,2174764.3129275497,271845.5391159437,402871.362540707,271845.5391159437,0.9236447921408114,251088.71647115264,3487.3432843215646
10561,12050,430514.0638098847,2320089.725275677,290011.21565945965,405721.5888015281,290011.21565945965,0.9249194520749016,268237.0146833235,3725.5140928239375
10562,15882,471848.9436117168,2256338.886006723,282042.3607508404,470189.5714680407,282042.3607508404,0.9523528565617603,268603.84793248534,3730.6089990622963
10563,17039,309341.98757378414,2043361.994294561,255420.24928682012,430233.9082860744,255420.24928682012,0.9358816946056292,239043.13573914146,3320.04355193252
10564,13254,359694.9796183581,2309276.5050988914,288659.56313736143,528331.9637690445,288659.56313736143,0.9724939720695484,280719.6851313132,3898.8845157126834
10565,8458,330109.0990527243,2238315.7539112344,279789.4692389043,476372.8162710464,279789.4692389043,0.9544947953926488,267057.5921942058,3709.1332249195248
10566,11562,330490.6083357761,2580505.319433172,322563.1649291465,469301.98695911537,322563.1649291465,0.9520453882686664,307094.7735961391,4265.205188835265
10567,16661,477460.7192098825,2350546.97349322,293818.3716866525,433582.2902034767,293818.3716866525,0.9373791365220177,275419.21154593956,3825.2668270269382
10568,7351,419314.0418029647,2229307.21943619,278663.40242952376,480967.7876529379,278663.40242952376,0.956086540171201,266426.3283011784,3700.3656708497
10569,19301,299016.91225049645,2919907.947121695,364988.4933902119,409367.07020613254,299016.91225049645,0.9265497609211829,277054.04855708784,3847.97289662622
10570,2389,388205.8972873589,2102778.3112381836,262847.28890477295,433573.0201346913,262847.28890477295,0.9373749908212257,246386.4750244956,3422.0343753402167
10571,4790,520127.9604336918,2764025.372673244,345503.1715841555,385652.26149711566,345503.1715841555,0.9159441760518298,316461.6178199433,4395.300247499213
10572,5263,357185.2109827127,2181802.1525000297,272725.2690625037,450753.92455219466,272725.2690625037,0.9450560018381758,257740.6523804505,3579.7312830618125
10573,10325,491479.86601089925,2164528.8244691268,270566.10305864085,429154.26212917187,270566.10305864085,0.935398862165933,253087.22494172322,3515.1003464128225
10574,15198,498797.7940682341,2139085.1024516495,267385.6378064562,412093.5129511719,267385.6378064562,0.9277690631841168,248072.12269658342,3445.4461485636584
10575,18541,474970.16419022786,2455674.1896090982,306959.2737011373,468343.57589445973,306959.2737011373,0.9517133849369624,292137.2494119009,4057.461797387512
10576,17123,380757.0591502622,2142338.8750061328,267792.3593757666,431410.3408425654,267792.3593757666,0.9364078112390808,250762.85710961092,3482.817459855707
10577,17158,367193.47248816723,2237623.8141934182,279702.9767741773,410668.78001447004,279702.9767741773,0.9271319032448672,259321.55319989787,3601.6882388874706
10578,4036,290650.46718210884,1970860.5665831538,246357.57082289422,388817.3660017746,246357.57082289422,0.9173596538174914,225998.49588540837,3138.8679984084497
10579,19555,445907.0334294384,2452695.8579114755,306586.98223893443,413166.87027835735,306586.98223893443,0.9282490831736636,284589.08517627115,3952.626183003766
10580,2592,440120.3273854893,1928258.1150453084,241032.26438066355,445917.6358991181,241032.26438066355,0.9428956708223004,227268.2786130238,3156.5038696253305
10581,1953,288351.64193565387,2476998.1493715337,309624.7686714417,358159.0572211353,288351.64193565387,0.9036488413157538,260568.62712664876,3619.008710092344
10582,3841,405694.8787362916,2227293.3017155,278411.6627144375,377403.03115912364,278411.6627144375,0.9122550080922691,253982.4336225413,3527.5338003130737
10583,5436,360730.05055293394,2091227.058569119,261403.38232113988,437749.9527321253,261403.38232113988,0.9392429718662851,245521.28966720618,3410.01791204453
10584,18495,497422.76311650535,1916487.5250645864,239560.9406330733,415669.18059712055,239560.9406330733,0.9293681503683744,222640.30829666727,3092.2265041203786
10585,18761,375329.5098532863,2681030.011229022,335128.75140362774,441383.49500262743,335128.75140362774,0.9408679413694774,315311.8984268546,4379.331922595203
10586,282,435171.0578559007,1954744.7640412676,244343.09550515845,428251.9131720959,244343.09550515845,0.9349953194444435,228459.6506358898,3173.050703276247
10587,11415,534394.5131692459,2389199.1796902167,298649.8974612771,427412.866337989,298649.8974612771,0.9346200862929697,279124.19293664536,3876.7249018978523
10588,17918,350018.91461104597,2385907.8470051656,298238.4808756457,439964.46612448816,298238.4808756457,0.9402333323627665,280413.7607125176,3894.6355654516333
10589,3055,450358.2638188438,2327049.257599779,290881.15719997237,411061.01096735755,290881.15719997237,0.9273073142595744,269736.2246518234,3746.336453497547
10590,8055,434168.3726886852,1848931.1986764402,231116.39983455502,359198.254443098,231116.39983455502,0.9041135844418213,208955.4766777087,2902.15939830151
10591,9048,308398.6646315046,2161219.9116437533,270152.48895546916,435001.3016101449,270152.48895546916,0.9380137377152492,253406.7459181972,3519.538137752739
10592,4579,471074.8933991131,2061519.9291591898,257689.99114489873,489733.96842647117,257689.99114489873,0.9591232342688196,247156.45774559875,3432.7285797999825
10593,9144,424622.2947001753,1962711.6408403586,245338.95510504482,446548.0306484102,245338.95510504482,0.9431775919247156,231398.20488130208,3213.863956684751
10594,17660,398347.6056627859,1792997.3160257237,224124.66450321546,500279.4641527957,224124.66450321546,0.9627763011466185,215781.9154861326,2996.9710484185084
10595,9103,340137.38075812656,2372940.563784161,296617.57047302014,498266.68298971246,296617.57047302014,0.9620790532988229,285369.5513924801,3963.4659915622233
10596,8212,407736.8598007908,2198444.989303321,274805.62366291514,483289.3773059815,274805.62366291514,0.9568907624178805,262958.962743528,3652.2078158823333
10597,5775,304767.3868691314,2125514.451669334,265689.30645866675,389846.75671403564,265689.30645866675,0.917820011339096,243854.96226657004,3386.8744759245837
10598,9961,377742.1768310769,2492050.0228098542,311506.2528512318,449017.37362827075,311506.2528512318,0.9442819156772616,294149.7211878066,4085.412794275091
10599,2671,427512.6553289468,2477939.0641409205,309742.38301761507,393277.7396553138,309742.38301761507,0.919354393556364,284763.0206978625,3955.0419541369793
10600,6187,533519.2929405144,1816037.7557456817,227004.7194682102,464489.9581878689,227004.7194682102,0.9503784526048099,215740.39402218658,2996.394361419258
10601,10808,307049.057582759,2283678.781881525,285459.84773519065,460264.8377050534,285459.84773519065,0.9488827181075267,270867.9162295284,3762.054392076783
10602,11406,396470.2298464983,2029774.0016455206,253721.75020569007,545885.7178151989,253721.75020569007,0.9785747708438498,248285.70356563365,3448.4125495226895
10603,1203,365137.3267315796,1853083.7910966328,231635.4738870791,531781.4726887698,231635.4738870791,0.9736889170115736,225540.89371057268,3132.5124126468427
10604,9293,397321.4221407993,2534686.901606357,316835.86270079465,508678.8116491882,316835.86270079465,0.9656859204694541,305963.93170995044,4249.499051527089
10605,16626,486614.6140589349,2316393.3715547896,289549.1714443487,482782.2232720223,289549.1714443487,0.9567150791070643,277016.058463765,3847.445256441181
10606,5881,321273.1271559383,2278217.2703182003,284777.15878977504,383832.90820801834,284777.15878977504,0.9151305365259279,260608.2741136162,3619.559362689114
10607,14233,454422.66039013834,1852819.0110183957,231602.37637729946,420676.1908480495,231602.37637729946,0.9316073534253975,215762.47690388875,2996.7010681095658
10608,6505,318866.72228233074,2235337.427101517,279417.17838768964,365130.7429519232,279417.17838768964,0.9067666739581153,253366.1854933667,3518.974798518982
10609,2333,395441.484381984,2049642.7008507615,256205.3376063452,469264.17845539807,256205.3376063452,0.9520322910187871,243915.75453261062,3387.7188129529254
10610,13069,449434.830529954,2064393.7886284946,258049.22357856182,504652.7429225683,258049.22357856182,0.9642912493516002,248834.6081987818,3456.0362249830805
10611,10668,364681.22920607065,2245707.3997386806,280713.4249673351,516929.58376439207,280713.4249673351,0.9685440717704953,271883.3236185041,3776.1572724792236
10612,11594,540473.7601346691,1966399.311964287,245799.91399553587,515834.54822371167,245799.91399553587,0.9681647403319849,237974.80990711218,3305.2056931543357
10613,3242,568621.1326633802,2167365.4071528385,270920.6758941048,434148.4664417895,270920.6758941048,0.9376323382332402,254023.98681431933,3528.1109279766574
10614,7760,379446.81595193944,2083024.0338878382,260378.00423597978,464444.9507016384,260378.00423597978,0.9503628615542355,247453.5851914866,3436.8553498817582
10615,14628,426325.5702401061,2471231.081774975,308903.8852218719,497274.6090312481,308903.8852218719,0.9617353887986376,297083.7981552667,4126.163863267593
10616,7151,506166.1589275506,2031987.0331672481,253998.37914590602,436552.9079464554,253998.37914590602,0.9387076371637112,238430.2183314659,3311.5308101592486
10617,19112,443042.80726201105,2183684.192856087,272960.52410701086,491972.74859826657,272960.52410701086,0.959898770469725,262014.47147709146,3639.08988162627
10618,4709,509243.56114885816,2108611.641665507,263576.4552081884,419897.2574320429,263576.4552081884,0.9312590038117701,245457.94710541517,3409.138154241877
